trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,pickup_booking_rule_id
202508_quebec_QUE_LEV_103000_regular,10:42:00,10:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_110000_regular,11:00:00,11:00:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_110000_regular,11:12:00,11:12:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_113000_regular,11:30:00,11:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_113000_regular,11:42:00,11:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_114500_regular,11:45:00,11:45:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_114500_regular,11:57:00,11:57:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_120000_regular,12:00:00,12:00:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_120000_regular,12:12:00,12:12:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_123000_regular,12:30:00,12:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_123000_regular,12:42:00,12:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_130000_regular,13:00:00,13:00:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_130000_regular,13:12:00,13:12:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_133000_regular,13:30:00,13:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_133000_regular,13:42:00,13:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_140000_regular,14:00:00,14:00:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_140000_regular,14:12:00,14:12:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_143000_regular,14:30:00,14:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_143000_regular,14:42:00,14:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_150000_regular,15:00:00,15:00:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_150000_regular,15:12:00,15:12:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_153000_regular,15:30:00,15:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_153000_regular,15:42:00,15:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_160000_regular,16:00:00,16:00:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_160000_regular,16:12:00,16:12:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_163000_regular,16:30:00,16:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_163000_regular,16:42:00,16:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_170000_regular,17:00:00,17:00:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_170000_regular,17:12:00,17:12:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_173000_regular,17:30:00,17:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_173000_regular,17:42:00,17:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_180000_regular,18:00:00,18:00:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_180000_regular,18:12:00,18:12:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_183000_regular,18:30:00,18:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_183000_regular,18:42:00,18:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_193000_regular,19:30:00,19:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_193000_regular,19:42:00,19:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_203000_regular,20:30:00,20:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_203000_regular,20:42:00,20:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_213000_regular,21:30:00,21:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_213000_regular,21:42:00,21:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_223000_regular,22:30:00,22:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_223000_regular,22:42:00,22:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_233000_regular,23:30:00,23:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_233000_regular,23:42:00,23:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_243000_regular,24:30:00,24:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_243000_regular,24:42:00,24:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_253000_regular,25:30:00,25:30:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_253000_regular,25:42:00,25:42:00,LEV,2,1,0,1,
202508_quebec_QUE_LEV_262000_regular,26:20:00,26:20:00,QUE,1,0,1,1,
202508_quebec_QUE_LEV_262000_regular,26:32:00,26:32:00,LEV,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_061500_regular,06:15:00,06:15:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_061500_regular,06:20:00,06:20:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_071500_regular,07:15:00,07:15:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_071500_regular,07:20:00,07:20:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_074500_regular,07:45:00,07:45:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_074500_regular,07:50:00,07:50:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_081500_regular,08:15:00,08:15:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_081500_regular,08:20:00,08:20:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_084500_regular,08:45:00,08:45:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_084500_regular,08:50:00,08:50:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_094500_regular,09:45:00,09:45:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_094500_regular,09:50:00,09:50:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_120000_regular,12:00:00,12:00:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_120000_regular,12:05:00,12:05:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_133000_regular,13:30:00,13:30:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_133000_regular,13:35:00,13:35:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_140000_regular,14:00:00,14:00:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_140000_regular,14:05:00,14:05:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_143000_regular,14:30:00,14:30:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_143000_regular,14:35:00,14:35:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_150000_regular,15:00:00,15:00:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_150000_regular,15:05:00,15:05:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_154500_regular,15:45:00,15:45:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_154500_regular,15:50:00,15:50:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_160000_regular,16:00:00,16:00:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_160000_regular,16:05:00,16:05:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_164500_regular,16:45:00,16:45:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_164500_regular,16:50:00,16:50:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_170000_regular,17:00:00,17:00:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_170000_regular,17:05:00,17:05:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_173000_regular,17:30:00,17:30:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_173000_regular,17:35:00,17:35:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_174500_regular,17:45:00,17:45:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_174500_regular,17:50:00,17:50:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_180000_regular,18:00:00,18:00:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_180000_regular,18:05:00,18:05:00,SAG,2,1,0,1,
202508_riv-st-augustin_PKS_SAG_190000_regular,19:00:00,19:00:00,PKS,1,0,1,1,
202508_riv-st-augustin_PKS_SAG_190000_regular,19:05:00,19:05:00,SAG,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_063000_regular,06:30:00,06:30:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_063000_regular,06:35:00,06:35:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_073000_regular,07:30:00,07:30:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_073000_regular,07:35:00,07:35:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_080000_regular,08:00:00,08:00:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_080000_regular,08:05:00,08:05:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_083000_regular,08:30:00,08:30:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_083000_regular,08:35:00,08:35:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_090000_regular,09:00:00,09:00:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_090000_regular,09:05:00,09:05:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_100000_regular,10:00:00,10:00:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_100000_regular,10:05:00,10:05:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_121500_regular,12:15:00,12:15:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_121500_regular,12:20:00,12:20:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_134500_regular,13:45:00,13:45:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_134500_regular,13:50:00,13:50:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_141500_regular,14:15:00,14:15:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_141500_regular,14:20:00,14:20:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_144500_regular,14:45:00,14:45:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_144500_regular,14:50:00,14:50:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_151500_regular,15:15:00,15:15:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_151500_regular,15:20:00,15:20:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_160000_regular,16:00:00,16:00:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_160000_regular,16:05:00,16:05:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_161500_regular,16:15:00,16:15:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_161500_regular,16:20:00,16:20:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_170000_regular,17:00:00,17:00:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_170000_regular,17:05:00,17:05:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_171500_regular,17:15:00,17:15:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_171500_regular,17:20:00,17:20:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_174500_regular,17:45:00,17:45:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_174500_regular,17:50:00,17:50:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_180000_regular,18:00:00,18:00:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_180000_regular,18:05:00,18:05:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_181500_regular,18:15:00,18:15:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_181500_regular,18:20:00,18:20:00,PKS,2,1,0,1,
202508_riv-st-augustin_SAG_PKS_191500_regular,19:15:00,19:15:00,SAG,1,0,1,1,
202508_riv-st-augustin_SAG_PKS_191500_regular,19:20:00,19:20:00,PKS,2,1,0,1,
202508_sorel_SIL_SOR_000000_regular,00:00:00,00:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_000000_regular,00:12:00,00:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_010000_regular,01:00:00,01:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_010000_regular,01:12:00,01:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_020000_regular,02:00:00,02:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_020000_regular,02:12:00,02:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_030000_regular,03:00:00,03:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_030000_regular,03:12:00,03:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_050000_regular,05:00:00,05:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_050000_regular,05:12:00,05:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_060000_regular,06:00:00,06:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_060000_regular,06:12:00,06:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_063000_regular,06:30:00,06:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_063000_regular,06:42:00,06:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_070000_regular,07:00:00,07:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_070000_regular,07:12:00,07:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_073000_regular,07:30:00,07:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_073000_regular,07:42:00,07:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_080000_regular,08:00:00,08:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_080000_regular,08:12:00,08:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_083000_regular,08:30:00,08:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_083000_regular,08:42:00,08:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_090000_regular,09:00:00,09:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_090000_regular,09:12:00,09:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_093000_regular,09:30:00,09:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_093000_regular,09:42:00,09:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_100000_regular,10:00:00,10:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_100000_regular,10:12:00,10:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_103000_regular,10:30:00,10:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_103000_regular,10:42:00,10:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_110000_regular,11:00:00,11:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_110000_regular,11:12:00,11:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_113000_regular,11:30:00,11:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_113000_regular,11:42:00,11:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_120000_regular,12:00:00,12:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_120000_regular,12:12:00,12:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_123000_regular,12:30:00,12:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_123000_regular,12:42:00,12:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_130000_regular,13:00:00,13:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_130000_regular,13:12:00,13:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_133000_regular,13:30:00,13:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_133000_regular,13:42:00,13:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_140000_regular,14:00:00,14:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_140000_regular,14:12:00,14:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_143000_regular,14:30:00,14:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_143000_regular,14:42:00,14:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_150000_regular,15:00:00,15:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_150000_regular,15:12:00,15:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_153000_regular,15:30:00,15:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_153000_regular,15:42:00,15:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_160000_regular,16:00:00,16:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_160000_regular,16:12:00,16:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_163000_regular,16:30:00,16:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_163000_regular,16:42:00,16:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_170000_regular,17:00:00,17:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_170000_regular,17:12:00,17:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_173000_regular,17:30:00,17:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_173000_regular,17:42:00,17:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_180000_regular,18:00:00,18:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_180000_regular,18:12:00,18:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_183000_regular,18:30:00,18:30:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_183000_regular,18:42:00,18:42:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_190000_regular,19:00:00,19:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_190000_regular,19:12:00,19:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_200000_regular,20:00:00,20:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_200000_regular,20:12:00,20:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_210000_regular,21:00:00,21:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_210000_regular,21:12:00,21:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_220000_regular,22:00:00,22:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_220000_regular,22:12:00,22:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_230000_regular,23:00:00,23:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_230000_regular,23:12:00,23:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_240000_regular,24:00:00,24:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_240000_regular,24:12:00,24:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_250000_regular,25:00:00,25:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_250000_regular,25:12:00,25:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_260000_regular,26:00:00,26:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_260000_regular,26:12:00,26:12:00,SOR,2,1,0,1,
202508_sorel_SIL_SOR_270000_regular,27:00:00,27:00:00,SIL,1,0,1,1,
202508_sorel_SIL_SOR_270000_regular,27:12:00,27:12:00,SOR,2,1,0,1,
202508_sorel_SOR_SIL_003000_regular,00:30:00,00:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_003000_regular,00:42:00,00:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_013000_regular,01:30:00,01:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_013000_regular,01:42:00,01:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_023000_regular,02:30:00,02:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_023000_regular,02:42:00,02:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_043000_regular,04:30:00,04:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_043000_regular,04:42:00,04:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_053000_regular,05:30:00,05:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_053000_regular,05:42:00,05:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_063000_regular,06:30:00,06:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_063000_regular,06:42:00,06:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_070000_regular,07:00:00,07:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_070000_regular,07:12:00,07:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_073000_regular,07:30:00,07:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_073000_regular,07:42:00,07:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_080000_regular,08:00:00,08:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_080000_regular,08:12:00,08:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_083000_regular,08:30:00,08:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_083000_regular,08:42:00,08:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_090000_regular,09:00:00,09:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_090000_regular,09:12:00,09:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_093000_regular,09:30:00,09:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_093000_regular,09:42:00,09:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_100000_regular,10:00:00,10:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_100000_regular,10:12:00,10:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_103000_regular,10:30:00,10:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_103000_regular,10:42:00,10:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_110000_regular,11:00:00,11:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_110000_regular,11:12:00,11:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_113000_regular,11:30:00,11:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_113000_regular,11:42:00,11:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_120000_regular,12:00:00,12:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_120000_regular,12:12:00,12:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_123000_regular,12:30:00,12:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_123000_regular,12:42:00,12:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_130000_regular,13:00:00,13:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_130000_regular,13:12:00,13:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_133000_regular,13:30:00,13:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_133000_regular,13:42:00,13:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_140000_regular,14:00:00,14:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_140000_regular,14:12:00,14:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_143000_regular,14:30:00,14:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_143000_regular,14:42:00,14:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_150000_regular,15:00:00,15:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_150000_regular,15:12:00,15:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_153000_regular,15:30:00,15:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_153000_regular,15:42:00,15:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_160000_regular,16:00:00,16:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_160000_regular,16:12:00,16:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_163000_regular,16:30:00,16:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_163000_regular,16:42:00,16:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_170000_regular,17:00:00,17:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_170000_regular,17:12:00,17:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_173000_regular,17:30:00,17:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_173000_regular,17:42:00,17:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_180000_regular,18:00:00,18:00:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_180000_regular,18:12:00,18:12:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_183000_regular,18:30:00,18:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_183000_regular,18:42:00,18:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_193000_regular,19:30:00,19:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_193000_regular,19:42:00,19:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_203000_regular,20:30:00,20:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_203000_regular,20:42:00,20:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_213000_regular,21:30:00,21:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_213000_regular,21:42:00,21:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_223000_regular,22:30:00,22:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_223000_regular,22:42:00,22:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_233000_regular,23:30:00,23:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_233000_regular,23:42:00,23:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_243000_regular,24:30:00,24:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_243000_regular,24:42:00,24:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_253000_regular,25:30:00,25:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_253000_regular,25:42:00,25:42:00,SIL,2,1,0,1,
202508_sorel_SOR_SIL_263000_regular,26:30:00,26:30:00,SOR,1,0,1,1,
202508_sorel_SOR_SIL_263000_regular,26:42:00,26:42:00,SIL,2,1,0,1,
202508_tadoussac_BSC_TAD_003000_regular,00:30:00,00:30:00,BSC,1,0,1,1,
202508_tadoussac_BSC_TAD_003000_regular,00:40:00,00:40:00,TAD,2,1,0,1,
202508_tadoussac_BSC_TAD_013000_regular,01:30:00,01:30:00,BSC,1,0,1,1,
202508_tadoussac_BSC_TAD_013000_regular,01:40:00,01:40:00,TAD,2,1,0,1,
202508_tadoussac_BSC_TAD_023000_regular,02:30:00,02:30:00,BSC,1,0,1,1,
202508_tadoussac_BSC_TAD_023000_regular,02:40:00,02:40:00,TAD,2,1,0,1,
202508_tadoussac_BSC_TAD_033000_regular,03:30:00,03:30:00,BSC,1,0,1,1,
202508_tadoussac_BSC_TAD_033000_regular,03:40:00,03:40:00,TAD,2,1,0,1,
202508_tadoussac_BSC_TAD_043000_regular,04:30:00,04:30:00,BSC,1,0,1,1,
202508_tadoussac_BSC_TAD_043000_regular,04:40:00,04:40:00,TAD,2,1,0,1,
202508_tadoussac_BSC_TAD_054000_regular,05:40:00,05:40:00,BSC,1,0,1,1,
